Format: Memory_Config,Total_Read_Latency,Bytes_Read... Running Test with buffer size 100 and rest time of 100
DDR,8622,704,0,0
DDR,29870,2348,0,0
DDR,51148,3984,0,0
DDR,110523,8668,0,0
DDR,253127,20004,0,0
DDR,402504,31888,0,0
DDR,551919,43768,0,0
DDR,701238,55648,0,0
DDR,850655,67520,0,0
DDR,1000037,79408,0,0
DDR,1156184,91824,0,0
DDR,1312328,104248,0,0
DDR,1475282,117212,0,0
DDR,1638255,130180,0,0
DDR,1801163,143140,0,0
DDR,1964099,156104,0,0
DDR,2127041,169072,0,0
DDR,2289991,182036,0,0
DDR,2452917,195004,0,0
DDR,2615867,207972,0,0
DDR,2778769,220944,0,0
DDR,2941796,233900,0,0
DDR,3104689,246864,0,0
DDR,3267653,259820,0,0
DDR,3430607,272784,0,0
DDR,3593635,285744,0,0
DDR,3756513,298708,0,0
DDR,3919450,311680,0,0
DDR,4082391,324640,0,0
DDR,4245343,337608,0,0
DDR,4408255,350576,0,0
DDR,4571283,363532,0,0
DDR,4734161,376500,0,0
DDR,4897098,389472,0,0
DDR,5060039,402432,0,0
DDR,5223067,415388,0,0
DDR,5385945,428356,0,0
DDR,5548939,441304,0,0
DDR,5711927,454272,0,0
DDR,5874817,467240,0,0
DDR,6037757,480204,0,0
DDR,6200723,493164,0,0
DDR,6363662,506128,0,0
DDR,6526573,519104,0,0
DDR,6689515,532068,0,0
DDR,6852521,545012,0,0
DDR,7015463,557980,0,0
DDR,7178448,570948,0,0
DDR,7341353,583908,0,0
DDR,7504353,596872,0,0
DDR,7667245,609836,0,0
DDR,7830232,622804,0,0
DDR,7993137,635764,0,0
DDR,8156123,648732,0,0
DDR,8319043,661688,0,0
DDR,8481994,674652,0,0
DDR,8644962,687612,0,0
DDR,8807943,700560,0,0
DDR,8970868,713532,0,0
DDR,9133886,726492,0,0
DDR,9296817,739444,0,0
DDR,9459783,752400,0,0
DDR,9622723,765368,0,0
DDR,9785723,778332,0,0
DDR,9948659,791284,0,0
DDR,10111622,804240,0,0
DDR,10281356,817752,0,0
DDR,10451113,831256,0,0
DDR,10620860,844752,0,0
DDR,10790593,858256,0,0
DDR,10960289,871768,0,0
DDR,11130019,885276,0,0
DDR,11299834,898764,0,0
DDR,11469551,912280,0,0
DDR,11639215,925792,0,0
DDR,11808962,939300,0,0
DDR,11978746,952796,0,0
DDR,12148467,966296,0,0
DDR,12318184,979796,0,0
DDR,12487951,993296,0,0
DDR,12657687,1006792,0,0
DDR,12834248,1020840,0,0
DDR,13010760,1034896,0,0
DDR,13187197,1048944,0,0
DDR,13363703,1063004,0,0
DDR,13540189,1077056,0,0
DDR,13716733,1091096,0,0
DDR,13893275,1105128,0,0
DDR,14069785,1119192,0,0
DDR,14246299,1133232,0,0
DDR,14422833,1147288,0,0
DDR,14599260,1161340,0,0
DDR,14775789,1175392,0,0
DDR,14952276,1189448,0,0
DDR,15128798,1203500,0,0
DDR,15305238,1217552,0,0
DDR,15481798,1231596,0,0
DDR,15658229,1245664,0,0
DDR,15834812,1259708,0,0
DDR,16011333,1273744,0,0
